Date,Open,High,Low,Close,Adj Close,Volume
2011-12-28,27.049999,27.799999,26.500000,27.650000,24.461008,121039
2011-12-29,27.150000,27.500000,25.600000,25.900000,22.912848,55728
2011-12-30,26.350000,26.850000,25.799999,25.900000,22.912848,27031
2012-01-02,25.500000,27.500000,25.500000,26.799999,23.709045,62159
2012-01-03,26.549999,27.150000,26.500000,26.799999,23.709045,40318
2012-01-04,26.950001,27.500000,26.450001,26.650000,23.576345,30277
2012-01-05,26.350000,29.850000,25.200001,27.250000,24.107141,119840
2012-01-06,26.799999,27.000000,26.299999,26.500000,23.443644,26540
2012-01-07,null,null,null,null,null,null
2012-01-09,26.250000,27.250000,25.799999,27.049999,23.930204,40003
2012-01-10,26.700001,27.950001,26.700001,27.200001,24.062908,61091
2012-01-11,27.650000,27.850000,27.150000,27.650000,24.461008,57653
2012-01-12,28.000000,28.900000,27.200001,27.500000,24.328306,99786
2012-01-13,27.549999,28.650000,27.400000,27.850000,24.637939,56211
2012-01-16,27.950001,28.200001,26.750000,27.799999,24.593706,79607
2012-01-17,28.200001,28.700001,27.950001,28.150000,24.903343,114918
2012-01-18,28.049999,28.900000,28.049999,28.549999,25.257210,98375
2012-01-19,28.600000,29.950001,28.500000,28.950001,25.611076,217209
2012-01-20,29.500000,29.799999,28.900000,29.500000,26.097639,57476
2012-01-23,29.900000,30.900000,29.000000,30.299999,26.805374,107828
2012-01-24,31.000000,32.450001,29.750000,30.950001,27.380407,503309
2012-01-25,31.000000,31.400000,29.549999,30.950001,27.380407,69849
2012-01-27,31.900000,32.000000,31.299999,31.549999,27.911207,73815
2012-01-30,31.950001,32.799999,31.200001,32.250000,28.530472,196758
2012-01-31,32.500000,33.599998,32.250000,33.049999,29.238201,231551
2012-02-01,33.150002,33.599998,32.650002,33.400002,29.547844,102648
2012-02-02,33.799999,34.250000,32.700001,33.250000,29.681742,79948
2012-02-03,33.400002,34.000000,33.200001,33.500000,29.904905,58584
2012-02-06,34.000000,36.849998,33.750000,34.900002,31.154669,726277
2012-02-07,35.599998,35.599998,33.000000,33.299999,29.726372,156726
2012-02-08,33.400002,34.250000,32.900002,33.049999,29.503201,93001
2012-02-09,32.799999,33.250000,32.450001,33.000000,29.458567,93066
2012-02-10,33.950001,34.900002,33.500000,33.799999,30.172712,124440
2012-02-13,32.299999,34.250000,32.299999,34.049999,30.395884,68594
2012-02-14,34.099998,34.900002,33.299999,34.450001,30.752966,105661
2012-02-15,34.950001,35.849998,34.500000,35.150002,31.377846,239217
2012-02-16,35.000000,36.250000,34.500000,35.599998,31.779545,107468
2012-02-17,35.650002,36.349998,34.500000,34.650002,30.931498,106321
2012-02-21,35.000000,35.950001,34.250000,34.799999,31.065403,80627
2012-02-22,35.000000,35.450001,32.500000,32.700001,29.190760,80708
2012-02-23,32.299999,33.400002,31.500000,32.349998,28.878326,50602
2012-02-24,33.000000,33.349998,31.600000,33.049999,29.503201,63269
2012-02-27,33.099998,33.099998,30.799999,31.000000,27.673203,53354
2012-02-28,31.100000,32.250000,30.549999,31.850000,28.431982,45933
2012-02-29,31.600000,33.599998,31.600000,33.250000,29.681742,100983
2012-03-01,33.000000,33.000000,31.750000,32.000000,28.565886,40831
2012-03-02,32.900002,32.900002,31.900000,32.000000,28.565886,19400
2012-03-03,null,null,null,null,null,null
2012-03-05,31.400000,32.250000,30.750000,31.600000,28.208811,61748
2012-03-06,32.950001,33.900002,29.650000,30.049999,26.825151,104991
2012-03-07,29.750000,30.000000,29.000000,29.500000,26.334175,37219
2012-03-09,29.950001,30.700001,29.500000,29.700001,26.512712,43355
2012-03-12,30.000000,30.700001,30.000000,30.100000,26.869787,41485
2012-03-13,30.549999,30.700001,30.200001,30.350000,27.092960,33198
2012-03-14,30.450001,31.350000,30.049999,30.350000,27.092960,53516
2012-03-15,30.549999,30.700001,29.799999,30.250000,27.003691,33950
2012-03-16,29.750000,32.000000,29.350000,29.650000,26.468079,258987
2012-03-19,29.299999,29.650000,28.750000,29.000000,25.887838,43158
2012-03-20,29.000000,29.350000,28.549999,28.650000,25.575396,67211
2012-03-21,28.500000,29.200001,28.200001,28.549999,25.486126,87302
2012-03-22,28.299999,29.100000,27.200001,27.549999,24.593441,80021
2012-03-23,27.500000,28.000000,26.900000,27.049999,24.147095,79981
2012-03-26,27.049999,28.600000,26.400000,27.950001,24.950516,148534
2012-03-27,28.100000,28.600000,27.049999,27.150000,24.236370,69338
2012-03-28,27.000000,27.799999,26.549999,26.700001,23.834661,126167
2012-03-29,26.500000,28.200001,26.500000,27.299999,24.370270,52012
2012-03-30,27.299999,28.299999,27.200001,27.450001,24.504175,44635
2012-04-02,27.500000,29.000000,26.900000,28.799999,25.709293,77427
2012-04-03,28.600000,31.500000,28.299999,30.950001,27.628569,628804
2012-04-04,31.000000,31.000000,29.200001,29.350000,26.200272,64023
2012-04-09,29.049999,29.400000,28.100000,28.500000,25.441492,18813
2012-04-10,28.549999,33.299999,28.100000,31.650000,28.253447,275527
2012-04-11,32.500000,33.450001,29.900000,30.150000,26.914419,458511
2012-04-12,31.450001,31.450001,29.400000,30.600000,27.316128,49648
2012-04-13,30.850000,30.900000,29.049999,29.350000,26.200272,43413
2012-04-16,29.799999,32.200001,29.049999,30.750000,27.450029,369681
2012-04-17,30.350000,31.100000,30.150000,30.700001,27.405394,37673
2012-04-18,30.299999,31.000000,29.650000,29.950001,26.735888,37032
2012-04-19,29.650000,30.000000,28.549999,29.250000,26.111004,48895
2012-04-20,29.200001,29.850000,28.700001,29.549999,26.378807,37294
2012-04-23,29.000000,30.049999,28.799999,29.600000,26.423449,129047
2012-04-24,29.049999,30.000000,28.150000,29.549999,26.378807,38750
2012-04-25,29.299999,29.700001,28.799999,28.850000,25.753931,27852
2012-04-26,28.799999,29.400000,28.549999,28.700001,25.620031,49195
2012-04-27,29.400000,30.400000,28.250000,30.100000,26.869787,142197
2012-04-30,30.000000,30.350000,29.600000,29.950001,26.735888,30519
2012-05-02,29.750000,30.250000,29.200001,29.250000,26.111004,36248
2012-05-03,29.250000,29.900000,28.450001,28.600000,25.530762,86593
2012-05-04,28.000000,29.000000,26.750000,27.500000,24.548809,118849
2012-05-07,27.049999,28.250000,27.049999,27.750000,24.771984,35568
2012-05-08,27.650000,28.200001,27.400000,27.450001,24.504175,37024
2012-05-09,27.250000,28.000000,27.250000,27.549999,24.593441,34775
2012-05-10,27.250000,28.500000,27.100000,27.750000,24.771984,27199
2012-05-11,27.500000,27.850000,27.000000,27.299999,24.370270,50828
2012-05-14,27.200001,28.100000,27.000000,27.799999,24.816612,56916
2012-05-15,27.549999,27.900000,27.250000,27.750000,24.771984,20946
2012-05-16,27.750000,28.700001,27.400000,27.600000,24.638079,56854
2012-05-17,27.700001,27.700001,27.150000,27.350000,24.414902,32193
2012-05-18,27.100000,27.900000,26.900000,27.549999,24.593441,143348
2012-05-21,27.350000,27.700001,27.100000,27.299999,24.370270,88063
2012-05-22,27.299999,28.100000,27.150000,27.200001,24.281004,69991
2012-05-23,27.549999,27.850000,27.200001,27.750000,24.771984,32981
2012-05-24,27.450001,27.750000,27.400000,27.600000,24.638079,9355
2012-05-25,27.299999,32.299999,27.299999,30.450001,27.182228,179033
2012-05-28,32.500000,32.500000,29.100000,31.549999,28.164177,175081
2012-05-29,31.500000,32.599998,31.250000,32.250000,28.789057,92515
2012-05-30,32.000000,33.250000,31.400000,32.900002,29.369299,95042
2012-05-31,32.700001,33.500000,31.549999,32.849998,29.324665,114606
2012-06-01,32.599998,33.500000,31.900000,32.549999,29.056860,114374
2012-06-04,32.500000,34.750000,31.150000,33.900002,30.261984,88776
2012-06-05,34.099998,34.200001,32.500000,33.349998,29.771011,111938
2012-06-06,33.000000,34.150002,32.750000,34.000000,30.351255,139000
2012-06-07,34.950001,34.950001,33.000000,33.650002,30.038820,81420
2012-06-08,33.099998,34.000000,33.099998,33.799999,30.172712,53135
2012-06-11,33.650002,34.500000,32.700001,34.099998,30.440521,108638
2012-06-12,32.049999,34.000000,32.049999,33.900002,30.261984,40893
2012-06-13,32.049999,40.650002,32.049999,33.549999,29.949547,27744
2012-06-14,32.099998,37.900002,32.099998,33.700001,30.083450,3057032
2012-06-15,32.099998,35.500000,32.099998,35.049999,31.288574,109791
2012-06-18,36.700001,36.750000,34.099998,35.000000,31.243935,243556
2012-06-19,34.849998,34.849998,34.099998,34.349998,30.663691,66087
2012-06-20,35.849998,35.849998,33.849998,34.299999,30.619059,79810
2012-06-21,35.000000,35.000000,33.200001,34.200001,30.529789,91100
2012-06-22,34.000000,34.299999,33.400002,33.750000,30.128084,26249
2012-06-25,33.500000,34.900002,33.000000,33.500000,29.904905,74062
2012-06-26,33.099998,33.750000,32.500000,32.950001,29.413935,63220
2012-06-27,33.000000,33.000000,32.049999,32.450001,28.967598,41804
2012-06-28,32.450001,33.099998,26.000000,30.750000,27.450029,139859
2012-06-29,30.700001,32.200001,30.299999,31.450001,28.074911,72343
2012-07-02,31.000000,32.500000,31.000000,31.799999,28.387350,33258
2012-07-03,32.900002,33.500000,31.600000,32.900002,29.369299,68120
2012-07-04,33.000000,35.799999,32.200001,35.349998,31.556381,245461
2012-07-05,37.000000,37.700001,35.549999,35.700001,31.868820,637657
2012-07-06,35.000000,36.299999,34.000000,34.500000,30.797598,99559
2012-07-09,34.150002,34.650002,33.150002,33.299999,29.726372,74640
2012-07-10,34.000000,34.000000,32.700001,33.549999,29.949547,44578
2012-07-11,33.250000,33.650002,32.349998,32.650002,29.146130,76370
2012-07-12,32.500000,32.799999,31.799999,32.200001,29.010988,37801
2012-07-13,33.049999,33.799999,31.799999,32.200001,29.010988,76711
2012-07-16,32.150002,32.450001,31.000000,31.150000,28.064976,49209
2012-07-17,31.400000,32.000000,30.100000,30.299999,27.299160,75512
2012-07-18,30.350000,30.500000,28.750000,29.299999,26.398195,108719
2012-07-19,29.500000,30.150000,29.250000,29.650000,26.713531,73464
2012-07-20,29.650000,31.200001,29.299999,30.799999,27.749636,97632
2012-07-23,31.200001,31.250000,29.799999,30.049999,27.073914,2583059
2012-07-24,30.250000,32.000000,29.750000,30.900000,27.839733,3091641
2012-07-25,30.600000,31.700001,30.000000,30.200001,27.209061,25560
2012-07-26,30.500000,31.000000,29.549999,30.049999,27.073914,194344
2012-07-27,30.400000,30.500000,28.250000,28.400000,25.587326,59874
2012-07-30,28.750000,29.400000,28.450001,29.150000,26.263054,33737
2012-07-31,29.100000,30.500000,28.750000,30.100000,27.118965,76263
2012-08-01,29.799999,30.700001,29.450001,29.700001,26.758579,61145
2012-08-02,29.400000,30.299999,29.100000,30.000000,27.028868,33905
2012-08-03,30.000000,30.299999,29.600000,30.150000,27.164013,28617
2012-08-06,30.250000,31.000000,29.700001,29.950001,26.983824,36189
2012-08-07,29.700001,30.400000,29.700001,30.000000,27.028868,32694
2012-08-08,29.900000,30.700001,29.750000,30.299999,27.299160,54582
2012-08-09,30.100000,31.299999,30.100000,31.000000,27.929831,82146
2012-08-10,30.750000,31.450001,30.750000,31.000000,27.929831,22119
2012-08-13,30.799999,31.299999,30.500000,31.000000,27.929831,21087
2012-08-14,31.100000,31.200001,30.100000,31.000000,27.929831,30578
2012-08-16,31.000000,31.549999,30.600000,31.200001,28.110027,46877
2012-08-17,31.100000,31.400000,31.000000,31.000000,27.929831,35592
2012-08-21,31.000000,31.900000,31.000000,31.100000,28.019930,43280
2012-08-22,31.000000,31.350000,31.000000,31.000000,27.929831,42720
2012-08-23,31.000000,31.200001,31.000000,31.000000,27.929831,29517
2012-08-24,30.900000,31.350000,30.900000,30.900000,27.839733,69828
2012-08-27,31.250000,31.250000,30.799999,31.000000,27.929831,86903
2012-08-28,31.000000,31.100000,30.799999,30.950001,27.884783,105338
2012-08-29,30.950001,31.100000,30.799999,31.000000,27.929831,243217
2012-08-30,31.000000,31.200001,30.350000,30.549999,27.524397,116489
2012-08-31,30.299999,30.900000,28.200001,29.100000,26.218002,40313
2012-09-03,29.000000,30.200001,28.500000,29.200001,26.308098,85200
2012-09-04,30.200001,30.450001,29.299999,29.650000,26.713531,166635
2012-09-05,29.000000,31.500000,29.000000,31.400000,28.290216,1134034
2012-09-06,31.000000,31.250000,29.750000,30.000000,27.028868,34141
2012-09-07,30.299999,30.900000,29.650000,29.750000,26.803627,53986
2012-09-08,null,null,null,null,null,null
2012-09-10,29.750000,29.950001,29.299999,29.450001,26.533340,26572
2012-09-11,29.200001,30.000000,29.100000,29.200001,26.308098,33705
2012-09-12,29.200001,31.000000,28.799999,30.850000,27.794687,1101948
2012-09-13,30.000000,30.500000,29.650000,29.900000,26.938772,40999
2012-09-14,29.900000,30.299999,29.500000,30.000000,27.028868,86727
2012-09-17,29.799999,30.750000,29.600000,30.049999,27.073914,91878
2012-09-18,30.500000,31.700001,30.100000,31.049999,27.974876,529036
2012-09-20,31.000000,31.000000,29.600000,29.900000,26.938772,126711
2012-09-21,30.000000,31.450001,29.650000,31.250000,28.155073,336565
2012-09-24,31.600000,32.599998,31.600000,31.850000,28.695648,832440
2012-09-25,32.200001,33.250000,31.750000,32.900002,29.641661,268916
2012-09-26,33.000000,33.099998,32.000000,32.849998,29.596609,114242
2012-09-27,33.000000,33.200001,32.000000,32.250000,29.056034,90276
2012-09-28,32.900002,34.150002,32.500000,33.750000,30.407478,293009
2012-10-01,33.599998,35.000000,32.599998,34.750000,31.308435,160054
2012-10-03,34.900002,37.200001,34.000000,36.900002,33.245510,591553
2012-10-04,39.900002,42.400002,37.799999,40.700001,36.669163,2942848
2012-10-05,41.799999,42.700001,40.500000,42.299999,38.110703,1261612
2012-10-08,42.650002,44.400002,42.099998,43.299999,39.011665,794721
2012-10-09,44.900002,46.000000,43.349998,45.200001,40.723492,2189301
2012-10-10,45.000000,45.000000,42.400002,42.950001,38.696331,415738
2012-10-11,43.000000,43.099998,41.000000,42.549999,38.335941,370645
2012-10-12,42.750000,42.849998,41.250000,42.000000,37.840416,285507
2012-10-15,41.900002,42.099998,39.849998,41.549999,37.434978,258830
2012-10-16,42.000000,42.650002,38.150002,38.799999,34.957329,491347
2012-10-17,39.150002,39.799999,37.500000,38.000000,34.236565,185429
2012-10-18,37.950001,38.400002,36.599998,37.000000,33.335602,332657
2012-10-19,37.099998,37.750000,35.799999,36.450001,32.840076,455735
2012-10-22,35.799999,36.950001,35.549999,35.750000,32.209408,85965
2012-10-23,35.700001,37.700001,35.650002,36.500000,32.885128,144769
2012-10-25,36.500000,37.599998,35.349998,37.000000,33.335602,165694
2012-10-29,36.200001,36.950001,35.599998,35.900002,32.344543,77162
2012-10-30,35.950001,36.799999,34.400002,34.950001,31.488632,96851
2012-10-31,35.750000,35.750000,33.650002,33.950001,30.587667,46518
2012-11-01,33.799999,36.000000,33.299999,34.950001,31.488632,169630
2012-11-02,35.349998,35.799999,34.750000,35.400002,31.894066,106652
2012-11-05,35.099998,36.400002,35.000000,35.950001,32.389595,63288
2012-11-06,36.049999,37.700001,35.299999,35.700001,32.164360,415717
2012-11-07,36.000000,37.000000,35.049999,35.200001,31.713875,127467
2012-11-08,35.150002,36.200001,34.650002,35.150002,31.668829,92176
2012-11-09,35.200001,35.250000,34.599998,34.700001,31.263391,56284
2012-11-11,null,null,null,null,null,null
2012-11-12,34.700001,35.599998,34.349998,34.549999,31.128246,43010
2012-11-15,34.599998,35.599998,34.349998,35.049999,31.578730,128440
2012-11-16,34.099998,36.799999,29.100000,35.599998,32.074253,566647
2012-11-19,36.450001,36.799999,34.700001,34.900002,31.443583,82506
2012-11-20,35.000000,35.500000,33.099998,34.099998,30.722813,47214
2012-11-21,34.000000,34.450001,33.349998,33.700001,30.362432,44415
2012-11-22,33.900002,35.599998,33.650002,34.549999,31.128246,96551
2012-11-23,34.500000,38.549999,34.500000,36.450001,32.840076,4963185
2012-11-26,36.950001,37.450001,35.000000,35.650002,32.119312,305735
2012-11-27,35.950001,37.200001,35.349998,36.349998,32.749973,2463792
2012-11-29,36.049999,36.849998,35.000000,35.750000,32.209408,253955
2012-11-30,35.750000,37.299999,35.750000,36.349998,32.749973,180112
2012-12-03,36.049999,37.099998,34.599998,34.950001,31.488632,237910
2012-12-04,34.950001,36.000000,34.650002,34.950001,31.488632,247726
2012-12-05,35.000000,35.750000,33.750000,34.000000,30.632723,535726
2012-12-06,35.299999,35.500000,34.150002,35.349998,31.849020,318286
2012-12-07,35.849998,35.849998,34.299999,34.500000,31.083200,209246
2012-12-10,34.500000,35.299999,34.099998,34.750000,31.308435,128052
2012-12-11,35.349998,35.450001,33.900002,34.049999,30.677763,134380
2012-12-12,34.599998,34.650002,33.799999,33.950001,30.587667,79662
2012-12-13,34.099998,34.450001,33.299999,33.500000,30.182232,57523
2012-12-14,33.000000,33.950001,33.000000,33.150002,29.866899,55610
2012-12-17,33.500000,34.650002,33.200001,34.200001,30.812906,109765
2012-12-18,34.049999,35.799999,33.500000,35.250000,31.758923,261186
2012-12-19,36.099998,38.950001,35.799999,36.000000,32.434643,1026116
2012-12-20,35.900002,36.250000,35.099998,35.250000,31.758923,215489
2012-12-21,35.049999,37.299999,34.049999,36.099998,32.524734,453072
2012-12-24,36.099998,36.500000,35.099998,36.099998,32.524734,438271
2012-12-26,36.099998,36.250000,35.400002,35.650002,32.119312,151280
2012-12-27,35.950001,36.400002,34.700001,35.650002,32.119312,258831
2012-12-28,36.500000,37.049999,35.599998,36.849998,33.200459,456906
2012-12-31,37.000000,37.000000,35.299999,35.500000,31.984159,141131
2013-01-01,35.750000,36.000000,35.549999,35.750000,32.209408,51742
2013-01-02,36.000000,37.450001,35.799999,36.950001,33.290558,309523
2013-01-03,36.799999,37.849998,36.400002,37.500000,33.786087,248273
2013-01-04,37.650002,38.349998,36.500000,36.900002,33.245510,399692
2013-01-07,37.299999,38.000000,36.599998,36.900002,33.245510,278263
2013-01-08,36.700001,37.250000,36.000000,36.549999,32.930172,125882
2013-01-09,36.500000,36.700001,35.150002,35.400002,31.894066,210559
2013-01-10,36.049999,36.049999,35.000000,35.099998,31.623774,171769
2013-01-11,35.099998,35.400002,34.400002,34.549999,31.128246,71050
2013-01-14,34.599998,34.750000,34.099998,34.650002,31.218342,69564
2013-01-15,34.400002,37.549999,33.000000,37.099998,33.425697,603642
2013-01-16,38.400002,38.400002,35.099998,35.549999,32.029205,932002
2013-01-17,35.500000,36.250000,35.299999,36.000000,32.434643,181528
2013-01-18,36.150002,36.400002,35.250000,35.500000,31.984159,98065
2013-01-21,35.799999,36.099998,35.000000,35.200001,31.713875,76149
2013-01-22,35.200001,35.450001,34.849998,35.299999,31.803967,132413
2013-01-23,35.400002,35.799999,34.650002,35.000000,31.533678,115461
2013-01-24,35.400002,35.450001,33.799999,34.049999,30.677763,117902
2013-01-25,33.299999,35.950001,33.200001,34.799999,31.353491,502533
2013-01-28,35.000000,35.400002,33.900002,34.549999,31.128246,190198
2013-01-29,34.549999,34.950001,33.799999,34.000000,30.632723,84604
2013-01-30,34.099998,34.450001,33.500000,33.700001,30.362432,54797
2013-01-31,33.549999,33.849998,33.000000,33.299999,30.002043,69890
2013-02-01,33.299999,34.000000,33.049999,33.150002,29.866899,91169
2013-02-04,33.150002,33.500000,32.599998,33.000000,29.731754,43654
2013-02-05,32.799999,33.650002,32.349998,33.299999,30.002043,81257
2013-02-06,33.099998,33.349998,32.950001,33.150002,30.368481,156739
2013-02-07,33.150002,33.500000,32.750000,33.250000,30.460091,298363
2013-02-08,33.049999,34.099998,32.799999,33.700001,30.872334,367456
2013-02-11,33.349998,34.000000,33.250000,33.849998,31.009745,82153
2013-02-12,34.000000,34.000000,33.049999,33.200001,30.414288,40353
2013-02-13,33.200001,34.150002,32.500000,32.950001,30.185263,138544
2013-02-14,32.650002,34.000000,32.099998,33.849998,31.009745,363188
2013-02-15,33.500000,33.500000,32.200001,32.599998,29.864624,38173
2013-02-18,32.650002,33.099998,32.500000,32.750000,30.002047,31052
2013-02-19,33.250000,33.250000,31.799999,32.049999,29.360779,60279
2013-02-20,32.049999,32.950001,31.799999,32.349998,29.635611,111311
2013-02-21,32.099998,33.750000,31.799999,33.150002,30.368481,171730
2013-02-22,33.000000,33.000000,32.150002,32.250000,29.543999,28758
2013-02-25,33.200001,33.799999,32.150002,32.400002,29.681414,153590
2013-02-26,32.750000,33.049999,29.850000,30.200001,27.666008,145622
2013-02-27,30.450001,32.400002,29.799999,32.049999,29.360779,296698
2013-02-28,32.250000,33.049999,30.900000,31.350000,28.719517,642396
2013-03-01,31.400000,32.500000,31.350000,32.049999,29.360779,165968
2013-03-04,31.950001,33.250000,31.150000,32.450001,29.727219,297213
2013-03-05,31.900000,33.049999,31.299999,31.650000,28.994343,104839
2013-03-06,32.099998,33.500000,31.750000,32.950001,30.185263,123806
2013-03-07,32.700001,32.849998,32.099998,32.200001,29.498196,26693
2013-03-08,32.250000,32.849998,32.250000,32.500000,29.773020,48456
2013-03-11,32.500000,32.799999,31.850000,31.950001,29.269171,46481
2013-03-12,31.900000,32.700001,31.750000,32.400002,29.681414,46791
2013-03-13,32.400002,32.950001,31.150000,31.500000,28.856928,44880
2013-03-14,31.299999,32.000000,30.900000,31.400000,28.765320,36937
2013-03-15,31.750000,32.200001,31.150000,31.850000,29.177561,66726
2013-03-18,31.799999,31.900000,30.799999,31.049999,28.444683,25152
2013-03-19,31.049999,31.750000,30.299999,31.500000,28.856928,283682
2013-03-20,31.100000,31.400000,29.900000,31.000000,28.398882,248505
2013-03-21,31.350000,31.500000,29.750000,29.950001,27.436985,42291
2013-03-22,30.000000,30.500000,29.549999,30.000000,27.482786,3308558
2013-03-25,30.100000,31.200001,29.750000,30.000000,27.482786,73712
2013-03-26,29.700001,30.100000,29.549999,30.000000,27.482786,52091
2013-03-28,29.900000,31.200001,29.600000,30.850000,28.261467,174262
2013-04-01,30.500000,31.500000,30.299999,31.000000,28.398882,25455
2013-04-02,31.000000,31.500000,30.700001,31.200001,28.582102,29641
2013-04-03,31.650000,31.650000,30.500000,30.700001,28.124050,17220
2013-04-04,30.500000,30.950001,30.000000,30.200001,27.666008,26017
2013-04-05,30.500000,30.700001,30.100000,30.250000,27.711811,14117
2013-04-08,30.000000,30.900000,30.000000,30.250000,27.711811,29517
2013-04-09,30.049999,30.549999,29.750000,29.950001,27.436985,29494
2013-04-10,30.100000,30.600000,29.750000,30.350000,27.803425,25266
2013-04-11,30.200001,30.850000,30.200001,30.450001,27.895033,15994
2013-04-12,29.900000,30.450001,29.900000,30.200001,27.666008,21462
2013-04-15,33.000000,33.000000,29.750000,30.000000,27.482786,35512
2013-04-16,29.299999,30.450001,29.299999,30.049999,27.528591,53662
2013-04-17,30.450001,30.500000,29.900000,30.000000,27.482786,63164
2013-04-18,30.200001,30.200001,29.900000,30.000000,27.482786,53888
2013-04-22,30.000000,30.500000,29.950001,30.049999,27.528591,35415
2013-04-23,30.100000,30.350000,29.799999,30.000000,27.482786,49483
2013-04-25,30.000000,30.450001,29.900000,30.000000,27.482786,82202
2013-04-26,30.000000,30.799999,29.850000,30.000000,27.482786,391604
2013-04-29,30.000000,31.500000,29.850000,30.900000,28.307272,598351
2013-04-30,30.450001,31.000000,30.000000,30.049999,27.528591,45417
2013-05-02,30.000000,30.450001,29.950001,30.000000,27.482786,292064
2013-05-03,29.799999,30.200001,29.350000,29.650000,27.162155,62845
2013-05-06,29.600000,30.150000,29.600000,30.000000,27.482786,34026
2013-05-07,30.100000,30.200001,29.250000,29.500000,27.024742,63682
2013-05-08,29.700001,30.700001,28.900000,30.000000,27.482786,312473
2013-05-09,30.150000,32.099998,29.500000,30.500000,27.940836,151796
2013-05-10,30.000000,31.100000,29.900000,30.150000,27.620203,163834
2013-05-13,31.650000,32.250000,31.450001,31.549999,28.902733,185052
2013-05-14,31.850000,32.450001,30.150000,30.700001,28.124050,220300
2013-05-15,30.850000,32.400002,30.400000,31.549999,28.902733,599998
2013-05-16,31.950001,33.200001,31.150000,32.849998,30.093655,430034
2013-05-17,34.200001,34.500000,32.549999,32.799999,30.047855,282526
2013-05-20,32.150002,33.099998,32.000000,32.150002,29.452389,88509
2013-05-21,31.799999,32.450001,31.799999,31.950001,29.269171,50768
2013-05-22,32.299999,32.500000,31.700001,31.900000,29.223362,55816
2013-05-23,31.950001,32.000000,30.600000,30.950001,28.353079,164962
2013-05-24,31.000000,32.000000,30.750000,31.750000,29.085951,87927
2013-05-27,31.150000,33.900002,31.150000,33.200001,30.414288,114318
2013-05-28,32.500000,33.450001,32.500000,32.950001,30.185263,50660
2013-05-29,32.650002,33.299999,32.500000,33.099998,30.322674,57793
2013-05-30,32.700001,32.950001,30.600000,32.000000,29.314974,159763
2013-05-31,32.000000,32.000000,30.850000,31.150000,28.536297,52384
2013-06-03,31.000000,31.799999,30.600000,30.850000,28.261467,36090
2013-06-04,31.000000,31.450001,30.250000,30.350000,27.803425,61756
2013-06-05,30.000000,30.700001,30.000000,30.200001,27.666008,42491
2013-06-06,30.049999,31.350000,30.000000,31.000000,28.398882,54599
2013-06-07,30.950001,31.900000,30.600000,31.450001,28.811121,79031
2013-06-10,31.400000,32.000000,31.150000,31.350000,28.719517,32516
2013-06-11,31.000000,31.350000,30.299999,30.900000,28.307272,77933
2013-06-12,30.650000,31.200001,30.549999,30.900000,28.307272,24112
2013-06-13,30.350000,30.950001,30.150000,30.400000,27.849226,69462
2013-06-14,30.700001,31.250000,30.350000,31.000000,28.398882,59182
2013-06-17,30.700001,31.900000,30.700001,31.200001,28.582102,23719
2013-06-18,31.000000,32.000000,31.000000,31.900000,29.223362,47386
2013-06-19,31.500000,32.349998,31.049999,32.000000,29.314974,91270
2013-06-20,32.049999,32.150002,30.549999,30.900000,28.307272,111226
2013-06-21,30.500000,30.650000,29.549999,29.950001,27.436985,135526
2013-06-24,29.250000,33.200001,29.200001,30.049999,27.528591,520033
2013-06-25,30.049999,32.000000,29.750000,31.700001,29.040150,955530
2013-06-26,32.599998,32.799999,30.750000,31.000000,28.398882,1988805
2013-06-27,31.400000,31.650000,30.000000,30.200001,27.666008,53107
2013-06-28,30.100000,31.100000,30.100000,30.350000,27.803425,53624
2013-07-01,30.250000,31.299999,30.250000,30.650000,28.078245,58032
2013-07-02,30.049999,31.150000,30.049999,30.400000,27.849226,46021
2013-07-03,30.100000,30.600000,30.000000,30.150000,27.620203,19934
2013-07-04,30.150000,30.500000,30.000000,30.100000,27.574396,18811
2013-07-05,30.450001,30.450001,29.600000,30.250000,27.711811,91503
2013-07-08,30.000000,31.200001,29.750000,30.600000,28.032444,89874
2013-07-09,30.450001,30.600000,30.150000,30.299999,27.757616,11239
2013-07-10,30.150000,30.650000,29.900000,30.049999,27.528591,18750
2013-07-11,30.200001,30.600000,30.100000,30.250000,27.711811,17921
2013-07-12,30.000000,30.650000,29.850000,30.100000,27.665854,23603
2013-07-15,30.250000,30.250000,29.799999,29.950001,27.527987,64360
2013-07-16,29.650000,30.250000,28.500000,30.049999,27.619900,192408
2013-07-17,29.750000,30.299999,29.700001,29.900000,27.482031,65443
2013-07-18,29.299999,30.000000,29.299999,29.750000,27.344160,159346
2013-07-19,29.750000,30.100000,29.750000,29.900000,27.482031,87971
2013-07-22,30.000000,30.100000,29.500000,30.000000,27.573940,111992
2013-07-23,29.799999,30.500000,29.799999,30.299999,27.849680,125502
2013-07-24,30.100000,30.450001,29.799999,30.250000,27.803724,72064
2013-07-25,30.200001,30.500000,30.000000,30.350000,27.895638,106613
2013-07-26,30.200001,30.750000,30.150000,30.400000,27.941599,209442
2013-07-29,30.900000,30.900000,29.650000,29.900000,27.482031,59822
2013-07-30,30.049999,30.750000,29.100000,30.350000,27.895638,152666
2013-07-31,30.250000,30.700001,29.700001,29.950001,27.527987,78921
2013-08-01,29.549999,30.700001,27.299999,30.250000,27.803724,613217
